supplier_id,supplier_name,country,contact_person,phone,email,product_category,rating,contract_start_date,delivery_time_days,city,status,region
S00816,Green Trade Group,Bangladesh,Fahim Uddin,17570851160,sami.khan@gmail.com,Academic,4.13,2023-05-09 19:36:19,5,Brahmanbaria,Active,Chattogram
S00817,Global Trade Group,India,Farhan Rahman,18932157250,tamim.uddin@yahoo.com,Self Help,3.2,2019-02-20 08:07:49,12,Madaripur,Active,Dhaka
S00818,Delta Enterprises,Bangladesh,Sami Uddin,19658072810,tasnima.khan@yahoo.com,Business,3.99,2025-03-12 04:27:20,6,Narayanganj,Active,Dhaka
S00819,Eastern Logistics,Bangladesh,Muntasir Das,18134305030,imran.karim@gmail.com,Exam Prep,4.38,2019-06-01 05:12:43,6, Cumilla ,Active,
S00820,Eastern Publishing House,Bangladesh,Nusrat Sheikh,15884539660,jannat.jahan@yahoo.com,Biography,4.48,2022-10-15 02:40:33,19,Rangamati,Active,Chattogram
S00821,Ocean Books Ltd,Usa,Sami Rahman,13591141440,sadia.nahar@yahoo.com,Exam Prep,3.55,2021-06-18 04:42:45,3,Shariatpur,Active,Dhaka
S00822,Delta Logistics,Bangladesh,Tamim Jahan,14486344670,rafi.uddin@gmail.com,Biography,3.77,2019-04-02 11:21:57,9,Narsingdi,Active,Dhaka
S00823,Eastern Distributors,Bangladesh,Raisa Islam,14761270250,nafis.jahan@yahoo.com,Academic,3.33,2022-03-27 03:23:20,9,Narayanganj,Active,Dhaka
S00824,National Logistics,,Nafis Karim,18782518610,fahim.hossain@outlook.com,Children,2.92,2025-07-19 09:03:07,6,Gopalganj,Active,Dhaka
S00825,Metro Supply Co,India,Mahin Karim,17577310510,nayeem.patwary@gmail.com,Religious,3.15,2020-03-02 12:32:30,16,Faridpur,Active,Dhaka
S00826,Eastern Books Ltd,Bangladesh,Tasnima Nahar,13436931040,sakib.jahan@yahoo.com,Programming,4.78,2021-01-17 01:07:51,10,Khagrachari,Active,Chattogram
S00827,Global Logistics,Bangladesh,Karim Roy,16701644860,fahim.sarker@gmail.com,Children,3.27,2020-04-28 22:09:20,14,Dhaka,Active,Dhaka
S00828,Eastern Publishing House,Bangladesh,Muntasir Chowdhury,13513014340,adib.miah@gmail.com,Exam Prep,4.94,2019-11-16 10:17:38,8,Feni,Active,Chattogram
S00829,Royal Trade Group,Usa,Shuvo Patwary,19574727920,rafi.talukder@outlook.com,Academic,3.1,2020-08-11 10:05:08,18,Madaripur,Inactive,Dhaka
S00830,Royal Publishing House,Bangladesh,Farhan Nahar,16723332120,sami.mollik@yahoo.com,Biography,4.31,2023-01-01 14:35:10,15,Chittagong,Active,Chattogram
S00831,Bright Logistics,Bangladesh,Nusrat Chowdhury,18241862460,raisa.jahan@gmail.com,Children,3.93,2024-06-17 23:48:37,7,Noakhali,Active,Chattogram
S00832,Eastern Enterprises,China,Arif Roy,16126959220,rumana.rahman@yahoo.com,Programming,4.24,2023-10-31 10:14:32,19, Cumilla ,Active,
S00833,Green Distributors,Bangladesh,Hasan Roy,16832163040,muntasir.roy@gmail.com,Self Help,4.11,2024-05-25 09:52:52,17, Cumilla ,Active,
S00834,Ocean Logistics,Bangladesh,Sakib Patwary,19355168250,raisa.bhuiyan@yahoo.com,Programming,4.27,2024-01-04 01:50:26,12,Manikganj,Active,Dhaka
S00835,Green Supply Co,Bangladesh,Sami Jahan,15456321410,sadia.amin@gmail.com,Exam Prep,4.76,2021-09-05 19:00:32,2,Brahmanbaria,Active,Chattogram
S00836,Ocean Enterprises,Bangladesh,Nayeem Bhuiyan,14374420210,nayeem.mollik@yahoo.com,Exam Prep,3.91,2025-04-20 00:37:40,12,Chandpur,Active,Chattogram
S00837,Prime Supply Co,Bangladesh,Sifat Bhuiyan,15566831550,adib.karim@yahoo.com,Biography,2.67,2020-03-16 13:31:14,14,Rajbari,Active,Dhaka
S00838,Ocean Trade Group,Bangladesh,Fahim Rahman,19590365020,raisa.talukder@yahoo.com,Programming,3.18,2023-11-24 15:01:29,8,Dhaka,Inactive,Dhaka
S00839,Eastern Distributors,India,Farhan Miah,15795750210,tanvir.miah@yahoo.com,Biography,4.27,2019-10-11 11:33:50,4,Lakshmipur,Active,Chattogram
S00840,Metro Enterprises,India,Raisa Ahmed,16296053560,arif.miah@gmail.com,Programming,3.74,2024-05-10 20:14:07,12,Kishoreganj,Active,Dhaka
S00841,Metro Books Ltd,Bangladesh,Tanvir Amin,19344753230,karim.chowdhury@gmail.com,Biography,3.87,2019-08-11 16:51:37,16,Rangamati,Active,Chattogram
S00842,Global Supply Co,Bangladesh,Jannat Das,19158702140,mim.bhuiyan@gmail.com,Exam Prep,3.99,2021-09-27 02:38:03,7,Noakhali,Active,Chattogram
S00843,National Enterprises,Bangladesh,Hasan Das,14383416630,mahin.sheikh@yahoo.com,Children,3.46,2023-11-11 01:29:30,10,Dhaka,Active,Dhaka
S00844,Delta Distributors,Usa,Sami Chowdhury,16324080970,farhan.uddin@yahoo.com,Religious,4.43,2019-04-27 09:45:18,2, Cumilla ,Active,
S00845,Metro Books Ltd,Bangladesh,Sami Chowdhury,16772503720,shuvo.ahmed@outlook.com,Self Help,4.31,2020-10-19 19:11:29,14,Chandpur,Active,Chattogram
S00846,Ocean Trade Group,Bangladesh,Jannat Uddin,18224966240,mim.roy@gmail.com,Children,4.29,2021-05-02 18:30:27,17,Madaripur,Active,Dhaka
S00847,Bright Distributors,Bangladesh,Nafis Chowdhury,13918943450,rumana.patwary@gmail.com,Self Help,3.15,2024-02-12 11:45:54,15,Feni,Suspended,Chattogram
S00848,Eastern Logistics,Bangladesh,Mim Islam,17578285350,nabil.jahan@outlook.com,Academic,4.73,2025-09-23 16:17:42,9,Gazipur,Inactive,Dhaka
S00849,Delta Publishing House,Bangladesh,Ayesha Amin,18627498440,tamim.uddin@outlook.com,Self Help,3.99,2023-04-19 19:28:46,2,Madaripur,Active,Dhaka
S00850,National Trade Group,India,Adib Miah,14559149660,sakib.rahman@outlook.com,Self Help,4.92,2022-07-21 04:21:47,10,Noakhali,Active,Chattogram
S00851,Prime Publishing House,Bangladesh,Raisa Miah,17132422410,sami.bhuiyan@gmail.com,Children,2.8,2021-05-09 12:45:08,18, Cumilla ,Active,
S00852,Bright Publishing House,Usa,Rafi Das,17503681570,muntasir.mollik@gmail.com,Exam Prep,4.08,2024-10-03 16:18:49,3,Gazipur,Suspended,Dhaka
S00853,Metro Trade Group,Bangladesh,Tanjim Patwary,15361059780,mahin.bhuiyan@gmail.com,Children,4.29,2019-10-02 02:49:48,5,Gopalganj,Active,Dhaka
S00854,Metro Trade Group,India,Imran Sarker,17463926460,sakib.sheikh@gmail.com,Religious,3.69,2019-11-27 09:41:24,17,Manikganj,Active,Dhaka
S00855,Prime Publishing House,Uk,Hasan Amin,16818484200,muntasir.das@outlook.com,Biography,3.22,2020-05-29 05:20:49,12,Faridpur,Active,Dhaka
S00856,National Enterprises,China,Rafi Sheikh,13423914570,arif.talukder@outlook.com,Children,3.88,2020-11-16 05:01:29,5,Kishoreganj,Active,Dhaka
S00857,Royal Supply Co,Bangladesh,Shaila Jahan,13267091920,muntasir.islam@outlook.com,Children,3.41,2022-03-25 20:08:40,2,Bandarban,Active,Chattogram
S00858,Bright Trade Group,Bangladesh,Sifat Das,,nayeem.jahan@outlook.com,Business,4.77,2025-08-16 08:56:42,9,Dhaka,Active,Dhaka
S00859,Bright Distributors,Bangladesh,Tanvir Nahar,15647470680,adib.chowdhury@yahoo.com,Business,3.39,2023-07-21 09:46:38,12,Manikganj,Active,Dhaka
S00860,Delta Enterprises,Bangladesh,Rahim Roy,18260033010,sadia.nahar@yahoo.com,Academic,2.94,2021-09-07 08:36:27,17,Munshiganj,Active,Dhaka
S00861,Global Supply Co,Bangladesh,Mahin Das,14389768370,sadia.islam@outlook.com,Programming,3.94,2020-06-24 15:28:18,17,Rangamati,Active,Chattogram
S00862,Bright Supply Co,China,Tamim Talukder,14769170350,fahim.uddin@outlook.com,Fiction,3.49,2023-07-16 07:49:31,10,Rangamati,Active,Chattogram
S00863,Green Supply Co,China,Sakib Sarker,13880268150,muntasir.chowdhury@yahoo.com,Children,2.74,2020-10-09 00:22:05,9,Khagrachari,Suspended,Chattogram
S00864,Metro Enterprises,Bangladesh,Farhan Khan,19870868540,muntasir.sarker@outlook.com,Fiction,3.91,2025-10-30 23:31:16,18,Narayanganj,Active,Dhaka
S00865,Delta Books Ltd,Bangladesh,Imran Das,15202788580,rahim.ahmed@yahoo.com,Academic,3.84,2022-05-06 01:38:48,15,Tangail,Active,Dhaka
S00866,Ocean Trade Group,Uk,Arif Khan,15401119570,jannat.ahmed@yahoo.com,Biography,2.93,2022-11-08 19:31:26,5,Tangail,Active,Dhaka
S00867,Bright Trade Group,Usa,Arif Das,19668526080,tanjim.uddin@outlook.com,Biography,3.99,2025-04-28 08:09:36,14,Khagrachari,Active,Chattogram
S00868,Royal Supply Co,Bangladesh,Nabil Uddin,19743425190,rahim.bhuiyan@yahoo.com,Business,3.92,2021-02-19 11:08:30,14, Cumilla ,Suspended,
S00869,Green Books Ltd,Bangladesh,Rafi Sheikh,13162045050,raisa.uddin@outlook.com,Self Help,4.43,2022-04-20 22:21:58,6,Lakshmipur,Active,Chattogram
S00870,Global Publishing House,Uk,Sakib Ahmed,13634006110,raisa.patwary@yahoo.com,Programming,3.4,2022-09-21 15:50:45,19,Bandarban,Suspended,Chattogram
S00871,Delta Supply Co,Bangladesh,Sami Bhuiyan,14990170140,ayesha.hossain@gmail.com,Biography,3.12,2020-11-23 20:46:43,7,Noakhali,Active,Chattogram
S00872,Delta Books Ltd,Bangladesh,Nafis Roy,13952224600,tanjim.jahan@gmail.com,Children,4.88,2019-05-20 15:39:51,11, Cumilla ,Active,
S00873,Prime Trade Group,China,Rahim Ahmed,17152608020,nafis.sheikh@yahoo.com,Fiction,3.9,2020-12-26 06:08:17,10, Cumilla ,Active,
S00874,Metro Distributors,China,Imran Chowdhury,15383983070,mim.das@yahoo.com,Exam Prep,2.57,2019-10-15 05:13:03,14,Chandpur,Active,Chattogram
S00875,Royal Supply Co,Usa,Tasnima Khan,16216755290,imran.islam@yahoo.com,Children,4.55,2023-09-24 00:55:13,18,Narayanganj,Active,Dhaka
S00876,Metro Trade Group,India,Nafis Chowdhury,13725318470,shaila.talukder@outlook.com,Self Help,2.99,2019-01-19 07:54:15,9,Brahmanbaria,Suspended,Chattogram
S00877,Bright Distributors,Bangladesh,Nusrat Rahman,19346463520,sakib.amin@gmail.com,Business,4.47,2021-03-19 23:00:55,8,Narayanganj,Inactive,Dhaka
S00878,Bright Distributors,Bangladesh,Sadia Das,19410379220,shuvo.sarker@gmail.com,Business,4.26,2025-03-10 00:58:50,15,Chandpur,Active,Chattogram
S00879,National Logistics,Bangladesh,Tanjim Talukder,15181322980,tasnima.khan@outlook.com,Programming,4.92,2022-12-24 09:13:23,19,Manikganj,Inactive,Dhaka
S00880,Green Logistics,Bangladesh,Hasan Ahmed,15548170800,tasnima.amin@yahoo.com,Self Help,4.91,2023-09-12 19:01:35,18,Feni,Inactive,Chattogram
S00881,National Distributors,Bangladesh,Nusrat Hossain,17242351070,sakib.jahan@yahoo.com,Academic,3.19,2023-09-05 17:21:40,15,Bandarban,Active,Chattogram
S00882,Global Logistics,Bangladesh,Tanvir Islam,14488881380,tanjim.amin@gmail.com,Exam Prep,4.42,2021-02-01 12:44:27,14, Cumilla ,Active,
S00883,Green Trade Group,Bangladesh,Tanjim Talukder,13229007990,sadia.chowdhury@yahoo.com,Self Help,3.29,2023-06-05 05:00:23,15,Madaripur,Active,Dhaka
S00884,Green Enterprises,India,Tanjim Sarker,17958464890,tanjim.hossain@yahoo.com,Self Help,4.07,2020-07-19 06:55:33,18,Feni,Active,Chattogram
S00885,Global Publishing House,Bangladesh,Fahim Talukder,17230484270,tanjim.bhuiyan@yahoo.com,Biography,3.99,2023-06-13 08:08:23,2,Feni,Active,Chattogram
S00886,National Distributors,Bangladesh,Tanjim Chowdhury,19569698430,raisa.uddin@gmail.com,Self Help,3.64,2023-10-12 22:39:03,12,Gopalganj,Suspended,Dhaka
S00887,National Distributors,Bangladesh,Imran Ahmed,18277281840,tanvir.chowdhury@yahoo.com,Programming,2.51,2025-02-17 10:01:46,2,Narayanganj,Active,Dhaka
S00888,Ocean Books Ltd,Bangladesh,Fahim Sheikh,17168725620,tasnima.rahman@yahoo.com,Programming,2.64,2025-06-08 07:46:29,12,Chittagong,Active,Chattogram
S00889,National Publishing House,Uk,Jannat Khan,17282077750,nusrat.roy@gmail.com,Business,2.82,2019-03-03 07:07:38,9,Khagrachari,Active,Chattogram
S00890,National Logistics,Bangladesh,Adib Khan,19149296690,rahim.sarker@gmail.com,Self Help,3.14,2021-02-03 14:23:18,7, Cumilla ,Active,
S00891,Global Distributors,Bangladesh,Tanvir Khan,17225457640,arif.rahman@outlook.com,Business,4.77,2022-10-30 10:11:53,18,Shariatpur,Active,Dhaka
S00892,Global Trade Group,India,Nafis Karim,17544135740,adib.roy@outlook.com,Religious,3.8,2021-04-01 21:43:19,14,Munshiganj,Active,Dhaka
S00893,Ocean Publishing House,Bangladesh,Mim Bhuiyan,19434798310,nayeem.jahan@yahoo.com,Academic,4.49,2023-05-01 02:03:28,12,Lakshmipur,Active,Chattogram
S00894,Eastern Books Ltd,Bangladesh,Nabil Bhuiyan,13636181590,mim.sarker@outlook.com,Fiction,4.6,2024-12-23 10:32:34,17,Khagrachari,Active,Chattogram
S00895,Delta Supply Co,Bangladesh,Hasan Karim,16147260180,sakib.sheikh@outlook.com,Fiction,4.34,2020-10-21 12:48:47,3,Lakshmipur,Active,Chattogram
S00896,Green Trade Group,Bangladesh,Adib Islam,17310803100,,Business,3.48,2025-04-02 11:14:45,13,Munshiganj,Active,Dhaka
S00897,National Publishing House,Bangladesh,Jannat Karim,13434870560,fahim.karim@yahoo.com,Programming,4.66,2025-03-04 10:28:50,4,Rajbari,Active,Dhaka
S00898,Delta Publishing House,Bangladesh,Imran Chowdhury,14164651380,nayeem.uddin@outlook.com,Exam Prep,4.36,2025-05-25 06:39:32,6,Madaripur,Active,Dhaka
S00899,Metro Publishing House,,Nafis Bhuiyan,16298117970,raisa.sarker@gmail.com,Business,4.36,2019-07-07 22:59:14,5,Noakhali,Active,Chattogram
S00900,Delta Enterprises,Bangladesh,Hasan Das,13520077630,sakib.talukder@outlook.com,Children,4.75,2021-01-19 07:15:06,11,Khagrachari,Active,Chattogram
S00901,Global Enterprises,Bangladesh,Nusrat Miah,13523863730,nabil.rahman@gmail.com,Programming,4.0,2019-11-14 05:16:38,13,Kishoreganj,Active,Dhaka
S00902,Delta Publishing House,Bangladesh,Shaila Sheikh,19893221740,rumana.bhuiyan@gmail.com,Academic,3.82,2019-11-04 12:27:14,15,Madaripur,Active,Dhaka
S00903,Eastern Books Ltd,Uk,Tanjim Khan,19588456760,sadia.sheikh@yahoo.com,Self Help,4.73,2022-01-29 15:12:39,9,Bandarban,Inactive,Chattogram
S00904,Global Enterprises,Bangladesh,Imran Karim,15747901860,karim.jahan@yahoo.com,Exam Prep,3.64,2019-08-11 22:38:12,18,Narsingdi,Inactive,Dhaka
S00905,Global Trade Group,Bangladesh,Fahim Miah,13856176310,shaila.jahan@gmail.com,Fiction,4.53,2021-01-25 23:23:59,8,Shariatpur,Active,Dhaka
S00906,Prime Logistics,Bangladesh,Tamim Bhuiyan,15106673950,rumana.jahan@gmail.com,Fiction,2.63,2025-11-13 08:46:34,4,Narayanganj,Active,Dhaka
S00907,Bright Enterprises,Bangladesh,Rafi Karim,,nabil.patwary@yahoo.com,Academic,2.5,2025-03-09 03:55:00,2,Chittagong,Active,Chattogram
S00908,Royal Books Ltd,Bangladesh,Mim Islam,13701723530,adib.patwary@gmail.com,Business,3.82,2025-07-23 04:46:40,4,Lakshmipur,Inactive,Chattogram
S00909,Prime Publishing House,India,Imran Sheikh,13862025770,imran.chowdhury@outlook.com,Academic,2.68,2019-04-04 15:20:01,10,Noakhali,Active,Chattogram
S00910,Eastern Distributors,Usa,Jannat Uddin,16746415680,,Biography,4.94,2023-08-17 06:54:04,9,Rajbari,Active,Dhaka
S00911,National Supply Co,Bangladesh,Raisa Nahar,15218793420,farhan.islam@gmail.com,Children,2.51,2023-06-09 04:45:48,17,Feni,Active,Chattogram
S00912,National Trade Group,Bangladesh,Nafis Khan,14681290660,,Religious,4.3,2019-12-06 08:17:39,4,Chittagong,Active,Chattogram
S00913,Ocean Trade Group,Usa,Farhan Talukder,18340776080,adib.amin@gmail.com,Religious,3.11,2025-05-05 04:47:22,6,Kishoreganj,Active,Dhaka
S00914,Eastern Trade Group,Bangladesh,Sadia Jahan,15950548460,tanvir.islam@yahoo.com,Fiction,4.92,2021-10-30 14:08:22,19,Feni,Active,Chattogram
S00915,Bright Trade Group,Bangladesh,Nusrat Roy,18471735760,rafi.mollik@outlook.com,Self Help,3.45,2025-11-01 08:52:01,2,Narayanganj,Active,Dhaka
S00916,National Trade Group,Bangladesh,Tanjim Hossain,14371218510,farhan.amin@gmail.com,Academic,2.57,2019-10-19 07:45:45,9,Chandpur,Active,Chattogram
S00917,Green Books Ltd,Bangladesh,Shuvo Chowdhury,16610103040,fahim.roy@gmail.com,Self Help,2.57,2023-07-20 17:36:41,5, Cumilla ,Active,
S00918,Delta Books Ltd,India,Muntasir Mollik,14159250090,raisa.karim@gmail.com,Exam Prep,3.88,2019-12-01 03:50:52,11,Noakhali,Active,Chattogram
S00919,Metro Distributors,Bangladesh,Nafis Ahmed,16817713270,shaila.uddin@outlook.com,Religious,4.97,2025-08-25 00:04:25,19,Noakhali,Active,Chattogram
S00920,Prime Enterprises,China,Rafi Nahar,14467519880,tasnima.miah@gmail.com,Self Help,4.95,2023-04-03 00:31:30,6,Feni,Suspended,Chattogram
S00921,Delta Books Ltd,Bangladesh,Rumana Karim,14317921380,arif.talukder@yahoo.com,Business,3.34,2019-07-13 09:15:14,8,Tangail,Active,Dhaka
S00922,Royal Supply Co,Bangladesh,Hasan Ahmed,17337407430,nafis.roy@yahoo.com,Fiction,3.71,2020-07-03 02:03:51,10,Narsingdi,Inactive,Dhaka
S00923,Ocean Logistics,Bangladesh,Nafis Hossain,19255130500,raisa.sarker@gmail.com,Children,2.75,2021-07-07 07:34:15,16,Rajbari,Active,Dhaka
S00924,Delta Enterprises,Bangladesh,Nusrat Jahan,14138702920,nabil.sarker@gmail.com,Biography,3.81,2019-02-02 20:52:40,19,Noakhali,Inactive,Chattogram
S00925,Green Publishing House,Bangladesh,Raisa Islam,15608633300,raisa.amin@gmail.com,Business,4.0,2019-01-23 06:35:39,3,Kishoreganj,Active,Dhaka
S00926,Global Publishing House,Bangladesh,Tanvir Uddin,14683662350,shaila.das@outlook.com,Self Help,3.13,2025-06-23 12:38:10,10,Tangail,Active,Dhaka
S00927,Delta Publishing House,Bangladesh,Muntasir Jahan,14831160430,tanjim.nahar@outlook.com,Fiction,4.03,2025-11-12 21:44:14,15,Chittagong,Active,Chattogram
S00928,Eastern Supply Co,Bangladesh,Imran Uddin,16967115270,mim.talukder@outlook.com,Biography,4.75,2022-10-02 13:21:41,2,Dhaka,Suspended,Dhaka
S00929,National Logistics,Bangladesh,Fahim Miah,13749143130,rahim.khan@gmail.com,Self Help,2.5,2025-04-26 08:51:11,16,Chandpur,Suspended,Chattogram
S00930,Green Supply Co,Bangladesh,Nayeem Jahan,19274046820,rahim.mollik@yahoo.com,Fiction,3.07,2023-08-02 18:09:14,6,Manikganj,Active,Dhaka
S00931,Ocean Distributors,Bangladesh,Farhan Uddin,15481890500,arif.islam@yahoo.com,Programming,3.02,2019-03-13 16:51:21,11,Manikganj,Active,Dhaka
S00932,Royal Distributors,Bangladesh,Mim Chowdhury,19759295130,karim.amin@outlook.com,Self Help,2.81,2024-01-01 05:56:14,19,Brahmanbaria,Active,Chattogram
S00933,Royal Distributors,India,Tasnima Uddin,18328599770,farhan.sarker@gmail.com,Fiction,2.92,2019-02-16 08:19:45,13,Dhaka,Active,Dhaka
S00934,Eastern Supply Co,India,Adib Mollik,19491983960,raisa.chowdhury@outlook.com,Academic,4.06,2024-09-17 23:49:53,19,Gopalganj,Active,Dhaka
S00935,Global Supply Co,Bangladesh,Tasnima Jahan,17532027890,tanvir.miah@gmail.com,Fiction,2.76,2021-07-26 23:22:35,12,Rajbari,Active,Dhaka
S00936,Global Publishing House,Bangladesh,Rumana Roy,17914667680,nafis.amin@yahoo.com,Religious,4.35,2019-12-28 01:17:39,5,Brahmanbaria,Active,Chattogram
S00937,Bright Trade Group,Bangladesh,Sami Sarker,15559789430,tanvir.uddin@outlook.com,Children,4.72,2020-10-22 19:45:10,14,Gazipur,Active,Dhaka
S00938,Delta Books Ltd,Bangladesh,Adib Islam,14419554060,nafis.karim@gmail.com,Business,4.82,2023-10-13 15:33:59,13,Narayanganj,Inactive,Dhaka
S00939,Prime Trade Group,Bangladesh,Tasnima Chowdhury,18290031560,sami.khan@gmail.com,Biography,4.15,2024-12-04 18:12:48,7,Munshiganj,Active,Dhaka
S00940,Ocean Books Ltd,Bangladesh,Nabil Ahmed,16830765110,muntasir.chowdhury@outlook.com,Academic,2.99,2022-12-29 18:29:47,3,Tangail,Active,Dhaka
S00941,National Publishing House,Bangladesh,Sadia Karim,13155753700,sadia.hossain@gmail.com,Academic,2.71,2020-02-15 04:45:18,13,Munshiganj,Active,Dhaka
S00942,Eastern Supply Co,Bangladesh,Arif Chowdhury,15381992860,tanjim.uddin@outlook.com,Business,3.08,2025-04-19 19:03:53,12,Dhaka,Active,Dhaka
S00943,Bright Publishing House,Bangladesh,Nusrat Patwary,18862150390,jannat.das@yahoo.com,Academic,4.9,2024-07-13 21:36:02,15,Tangail,Active,Dhaka
S00944,Bright Distributors,Bangladesh,Mahin Hossain,16440958300,muntasir.hossain@yahoo.com,Academic,4.91,2021-11-13 15:04:48,4,Khagrachari,Active,Chattogram
S00945,Global Enterprises,Uk,Nabil Rahman,13839399700,mahin.uddin@outlook.com,Children,3.45,2022-11-18 04:46:32,11,Brahmanbaria,Active,Chattogram
S00946,Eastern Publishing House,Usa,Sami Das,19498150630,sakib.patwary@outlook.com,Academic,3.31,2025-09-29 19:21:35,16,Narayanganj,Active,Dhaka
S00947,Royal Logistics,Bangladesh,Nusrat Sarker,16778150500,shuvo.karim@gmail.com,Self Help,3.78,2021-08-22 14:43:14,18,Shariatpur,Active,Dhaka
S00948,Eastern Supply Co,Usa,Hasan Amin,17221753730,sadia.bhuiyan@gmail.com,Children,3.23,2019-03-07 21:05:45,18,Gopalganj,Active,Dhaka
S00949,Green Trade Group,Bangladesh,Rahim Karim,17932185190,mahin.patwary@gmail.com,Programming,4.95,2020-01-08 11:01:59,5,Madaripur,Active,Dhaka
S00950,Ocean Distributors,Usa,Nabil Mollik,18570845110,sakib.mollik@gmail.com,Exam Prep,3.05,2023-03-15 09:50:52,5,Rajbari,Active,Dhaka
S00951,Green Enterprises,China,Tasnima Hossain,14317340640,imran.roy@outlook.com,Religious,3.42,2025-12-25 02:22:31,12,Brahmanbaria,Active,Chattogram
S00952,Ocean Publishing House,Bangladesh,Ayesha Amin,15338569550,hasan.amin@yahoo.com,Religious,3.57,2024-03-06 04:32:51,10,Shariatpur,Active,Dhaka
S00953,National Publishing House,India,Tanvir Khan,15430051750,nusrat.talukder@outlook.com,Business,2.81,2023-04-29 13:44:26,6,Rangamati,Active,Chattogram
S00954,Prime Publishing House,China,Fahim Sheikh,13745767570,shuvo.talukder@gmail.com,Self Help,3.46,2021-04-05 14:13:29,3,Chandpur,Active,Chattogram
S00955,Global Trade Group,Usa,Rumana Talukder,16954642730,rafi.islam@outlook.com,Academic,4.64,2022-01-28 01:27:49,4,Dhaka,Active,Dhaka
S00956,Global Trade Group,China,Tanvir Sarker,14702133680,hasan.nahar@outlook.com,Academic,2.85,2019-04-09 01:57:23,8,Tangail,Active,Dhaka
S00957,Global Supply Co,Bangladesh,Tamim Hossain,14592449640,hasan.karim@outlook.com,Self Help,3.96,2021-08-06 14:26:55,15,Bandarban,Active,Chattogram
S00958,National Enterprises,Bangladesh,Farhan Ahmed,16503738020,raisa.talukder@yahoo.com,Academic,3.52,2023-05-13 14:04:45,3,Faridpur,Active,Dhaka
S00959,Prime Enterprises,Uk,Tanjim Chowdhury,17845375010,karim.uddin@outlook.com,Children,2.93,2025-05-04 00:59:33,3,Narsingdi,Active,Dhaka
S00960,Delta Enterprises,Bangladesh,Tamim Sheikh,15864691480,tanvir.nahar@yahoo.com,Children,2.53,2025-06-15 17:09:38,6,Khagrachari,Active,Chattogram
S00961,National Enterprises,Bangladesh,Sadia Amin,14363733900,sadia.sheikh@yahoo.com,Academic,3.18,2024-09-29 23:11:24,17,Narayanganj,Active,Dhaka
S00962,Royal Enterprises,Bangladesh,Nabil Karim,15958078220,tanjim.das@yahoo.com,Children,2.65,2019-02-24 22:47:25,19,Rajbari,Active,Dhaka
S00963,National Books Ltd,Bangladesh,Tasnima Khan,13455603820,sadia.chowdhury@gmail.com,Religious,3.44,2024-09-04 09:22:51,9,Madaripur,Active,Dhaka
S00964,National Books Ltd,Bangladesh,Sami Uddin,15820070260,tasnima.rahman@outlook.com,Religious,4.53,2020-07-12 18:53:50,2,Faridpur,Active,Dhaka
S00965,Eastern Trade Group,India,Nusrat Rahman,16970137880,farhan.karim@outlook.com,Academic,4.3,2023-04-25 00:04:44,2,Munshiganj,Active,Dhaka
S00966,Global Enterprises,Bangladesh,Tasnima Talukder,18733292280,raisa.ahmed@outlook.com,Biography,4.87,2025-08-15 23:15:03,17,Cox's Bazar,Active,Chattogram
S00967,Royal Trade Group,India,Nayeem Sarker,18245395650,nayeem.miah@outlook.com,Academic,3.57,2025-03-19 14:48:30,10,Rangamati,Active,Chattogram
S00968,Eastern Publishing House,Uk,Arif Rahman,16627523250,,Exam Prep,4.27,2023-08-26 05:37:14,3,Chandpur,Active,Chattogram
S00969,National Enterprises,Bangladesh,Sadia Uddin,14206899410,farhan.miah@outlook.com,Self Help,4.16,2021-02-03 22:55:56,17,Feni,Active,Chattogram
S00970,Metro Publishing House,Bangladesh,Mahin Hossain,13725693330,rafi.das@gmail.com,Programming,3.04,2022-08-24 09:04:18,11,Chandpur,Active,Chattogram
S00971,Eastern Publishing House,Bangladesh,Muntasir Roy,18919080700,nayeem.chowdhury@yahoo.com,Programming,3.26,2023-12-04 16:08:56,8,Chandpur,Active,Chattogram
S00972,Royal Books Ltd,China,Tanvir Jahan,19262908860,shaila.sheikh@gmail.com,Academic,3.82,2022-08-07 07:47:02,10,Rajbari,Active,Dhaka
S00973,National Books Ltd,India,Muntasir Khan,18453572050,farhan.uddin@gmail.com,Fiction,4.49,2021-10-30 18:26:32,6,Faridpur,Inactive,Dhaka
S00974,Eastern Trade Group,Bangladesh,Muntasir Sheikh,15682406900,mahin.bhuiyan@yahoo.com,Self Help,3.65,2021-10-26 15:58:47,18,Narsingdi,Active,Dhaka
S00975,Global Distributors,Bangladesh,Sifat Talukder,17477692730,sakib.miah@yahoo.com,Business,3.07,2023-03-14 14:19:36,16,Khagrachari,Active,Chattogram
S00976,Metro Logistics,Bangladesh,Imran Patwary,19187222340,fahim.roy@outlook.com,Academic,4.98,2019-04-02 11:08:50,5,Tangail,Active,Dhaka
S00977,Global Enterprises,Bangladesh,Tanvir Jahan,13832815290,sadia.khan@yahoo.com,Exam Prep,2.79,2025-12-26 06:41:51,15,Cox's Bazar,Active,Chattogram
S00978,Metro Distributors,Usa,Tamim Nahar,15493608570,nayeem.sheikh@yahoo.com,Exam Prep,3.8,2019-09-18 21:05:09,5,Faridpur,Active,Dhaka
